Профиль №1  с 01.11.2021 по 30.11.2021
Счетчик № 0816190453
Сохранен 30.11.2021 6:23:41

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
16.11.2021	13:00-14:00	000,0401	000,0000	000,0208	000,0000	
16.11.2021	14:00-15:00	000,0409	000,0000	000,0208	000,0000	
16.11.2021	15:00-16:00	000,0440	000,0000	000,0218	000,0000	
16.11.2021	16:00-17:00	000,0414	000,0000	000,0208	000,0000	
16.11.2021	17:00-18:00	000,0668	000,0000	000,0313	000,0000	
16.11.2021	18:00-19:00	000,0603	000,0000	000,0300	000,0000	
16.11.2021	19:00-20:00	000,0453	000,0000	000,0234	000,0000	
16.11.2021	20:00-21:00	000,0582	000,0000	000,0290	000,0000	
16.11.2021	21:00-22:00	000,0973	000,0000	000,0435	000,0000	
16.11.2021	22:00-23:00	000,1193	000,0000	000,0499	000,0000	
16.11.2021	23:00-24:00	000,1062	000,0000	000,0439	000,0000	
17.11.2021	00:00-01:00	000,1287	000,0000	000,0493	000,0000	
17.11.2021	01:00-02:00	000,1488	000,0000	000,0558	000,0000	
17.11.2021	02:00-03:00	000,1748	000,0000	000,0633	000,0000	
17.11.2021	03:00-04:00	000,1633	000,0000	000,0590	000,0000	
17.11.2021	04:00-05:00	000,1854	000,0000	000,0659	000,0000	
17.11.2021	05:00-06:00	000,1702	000,0000	000,0601	000,0000	
17.11.2021	06:00-07:00	000,1838	000,0000	000,0682	000,0000	
17.11.2021	07:00-08:00	000,1977	000,0000	000,0675	000,0000	
17.11.2021	08:00-09:00	000,1803	000,0000	000,0684	000,0000	
17.11.2021	09:00-10:00	000,1905	000,0000	000,0661	000,0000	
17.11.2021	10:00-11:00	000,2049	000,0000	000,0733	000,0000	
17.11.2021	11:00-12:00	000,1981	000,0000	000,0700	000,0000	
17.11.2021	12:00-13:00	000,1878	000,0000	000,0667	000,0000	
17.11.2021	13:00-14:00	000,1880	000,0000	000,0668	000,0000	
17.11.2021	14:00-15:00	000,1959	000,0000	000,0691	000,0000	
17.11.2021	15:00-16:00	000,1861	000,0000	000,0658	000,0000	
17.11.2021	16:00-17:00	000,2219	000,0000	000,0760	000,0000	
17.11.2021	17:00-18:00	000,2145	000,0000	000,0709	000,0000	
17.11.2021	18:00-19:00	000,0960	000,0000	000,0423	000,0000	
17.11.2021	19:00-20:00	000,1622	000,0000	000,0573	000,0000	
17.11.2021	20:00-21:00	000,1026	000,0000	000,0459	000,0000	
17.11.2021	21:00-22:00	000,0966	000,0000	000,0432	000,0000	
17.11.2021	22:00-23:00	000,1131	000,0000	000,0493	000,0000	
17.11.2021	23:00-24:00	000,2156	000,0000	000,0735	000,0000	
18.11.2021	00:00-01:00	000,2037	000,0000	000,0727	000,0000	
18.11.2021	01:00-02:00	000,2147	000,0000	000,0741	000,0000	
18.11.2021	02:00-03:00	000,1952	000,0000	000,0688	000,0000	
18.11.2021	03:00-04:00	000,2121	000,0000	000,0736	000,0000	
18.11.2021	04:00-05:00	000,2071	000,0000	000,0730	000,0000	
18.11.2021	05:00-06:00	000,1418	000,0000	000,0533	000,0000	
18.11.2021	06:00-07:00	000,1003	000,0000	000,0424	000,0000	
18.11.2021	07:00-08:00	000,1180	000,0000	000,0476	000,0000	
18.11.2021	08:00-09:00	000,1192	000,0000	000,0468	000,0000	
18.11.2021	09:00-10:00	000,1202	000,0000	000,0475	000,0000	
18.11.2021	10:00-11:00	000,0611	000,0000	000,0319	000,0000	
18.11.2021	11:00-12:00	000,1510	000,0000	000,0577	000,0000	
18.11.2021	12:00-13:00	000,0542	000,0000	000,0282	000,0000	
18.11.2021	13:00-14:00	000,0553	000,0000	000,0290	000,0000	
18.11.2021	14:00-15:00	000,1181	000,0000	000,0478	000,0000	
18.11.2021	15:00-16:00	000,1078	000,0000	000,0418	000,0000	
18.11.2021	16:00-17:00	000,1148	000,0000	000,0494	000,0000	
18.11.2021	17:00-18:00	000,0978	000,0000	000,0407	000,0000	
18.11.2021	18:00-19:00	000,0835	000,0000	000,0367	000,0000	
18.11.2021	19:00-20:00	000,0897	000,0000	000,0403	000,0000	
18.11.2021	20:00-21:00	000,0668	000,0000	000,0322	000,0000	
18.11.2021	21:00-22:00	000,0503	000,0000	000,0238	000,0000	
18.11.2021	22:00-23:00	000,0497	000,0000	000,0234	000,0000	
18.11.2021	23:00-24:00	000,0456	000,0000	000,0237	000,0000	
19.11.2021	00:00-01:00	000,0472	000,0000	000,0274	000,0000	
19.11.2021	01:00-02:00	000,0479	000,0000	000,0266	000,0000	
19.11.2021	02:00-03:00	000,0508	000,0000	000,0268	000,0000	
19.11.2021	03:00-04:00	000,0501	000,0000	000,0272	000,0000	
19.11.2021	04:00-05:00	000,0506	000,0000	000,0274	000,0000	
19.11.2021	05:00-06:00	000,0495	000,0000	000,0282	000,0000	
19.11.2021	06:00-07:00	000,0567	000,0000	000,0293	000,0000	
19.11.2021	07:00-08:00	000,0747	000,0000	000,0394	000,0000	
19.11.2021	08:00-09:00	000,0510	000,0000	000,0269	000,0000	
19.11.2021	09:00-10:00	000,0502	000,0000	000,0289	000,0000	
19.11.2021	10:00-11:00	000,0492	000,0000	000,0272	000,0000	
19.11.2021	11:00-12:00	000,0493	000,0000	000,0286	000,0000	
19.11.2021	12:00-13:00	000,0650	000,0000	000,0332	000,0000	
19.11.2021	13:00-14:00	000,0638	000,0000	000,0344	000,0000	
19.11.2021	14:00-15:00	000,0676	000,0000	000,0359	000,0000	
19.11.2021	15:00-16:00	000,0675	000,0000	000,0366	000,0000	
19.11.2021	16:00-17:00	000,0499	000,0000	000,0257	000,0000	
19.11.2021	17:00-18:00	000,0472	000,0000	000,0252	000,0000	
19.11.2021	18:00-19:00	000,0529	000,0000	000,0294	000,0000	
19.11.2021	19:00-20:00	000,0417	000,0000	000,0248	000,0000	
19.11.2021	20:00-21:00	000,0425	000,0000	000,0223	000,0000	
19.11.2021	21:00-22:00	000,0378	000,0000	000,0207	000,0000	
19.11.2021	22:00-23:00	000,0413	000,0000	000,0216	000,0000	
19.11.2021	23:00-24:00	000,0336	000,0000	000,0180	000,0000	
20.11.2021	00:00-01:00	000,0402	000,0000	000,0215	000,0000	
20.11.2021	01:00-02:00	000,0461	000,0000	000,0236	000,0000	
20.11.2021	02:00-03:00	000,0411	000,0000	000,0219	000,0000	
20.11.2021	03:00-04:00	000,0437	000,0000	000,0223	000,0000	
20.11.2021	04:00-05:00	000,0431	000,0000	000,0207	000,0000	
20.11.2021	05:00-06:00	000,0403	000,0000	000,0215	000,0000	
20.11.2021	06:00-07:00	000,0365	000,0000	000,0203	000,0000	
20.11.2021	07:00-08:00	000,0372	000,0000	000,0223	000,0000	
20.11.2021	08:00-09:00	000,0386	000,0000	000,0187	000,0000	
20.11.2021	09:00-10:00	000,0388	000,0000	000,0219	000,0000	
20.11.2021	10:00-11:00	000,0359	000,0000	000,0213	000,0000	
20.11.2021	11:00-12:00	000,0438	000,0000	000,0232	000,0000	
20.11.2021	12:00-13:00	000,0403	000,0000	000,0205	000,0000	
20.11.2021	13:00-14:00	000,0409	000,0000	000,0214	000,0000	
20.11.2021	14:00-15:00	000,0416	000,0000	000,0223	000,0000	
20.11.2021	15:00-16:00	000,0513	000,0000	000,0261	000,0000	
20.11.2021	16:00-17:00	000,0516	000,0000	000,0265	000,0000	
20.11.2021	17:00-18:00	000,0536	000,0000	000,0293	000,0000	
20.11.2021	18:00-19:00	000,0477	000,0000	000,0253	000,0000	
20.11.2021	19:00-20:00	000,0772	000,0000	000,0365	000,0000	
20.11.2021	20:00-21:00	000,0721	000,0000	000,0323	000,0000	
20.11.2021	21:00-22:00	000,0408	000,0000	000,0242	000,0000	
20.11.2021	22:00-23:00	000,0354	000,0000	000,0216	000,0000	
20.11.2021	23:00-24:00	000,0359	000,0000	000,0220	000,0000	
21.11.2021	00:00-01:00	000,0673	000,0000	000,0319	000,0000	
21.11.2021	01:00-02:00	000,1033	000,0000	000,0459	000,0000	
21.11.2021	02:00-03:00	000,0583	000,0000	000,0290	000,0000	
21.11.2021	03:00-04:00	000,1081	000,0000	000,0476	000,0000	
21.11.2021	04:00-05:00	000,1097	000,0000	000,0460	000,0000	
21.11.2021	05:00-06:00	000,1081	000,0000	000,0467	000,0000	
21.11.2021	06:00-07:00	000,1241	000,0000	000,0512	000,0000	
21.11.2021	07:00-08:00	000,1040	000,0000	000,0441	000,0000	
21.11.2021	08:00-09:00	000,1244	000,0000	000,0520	000,0000	
21.11.2021	09:00-10:00	000,1043	000,0000	000,0442	000,0000	
21.11.2021	10:00-11:00	000,0733	000,0000	000,0350	000,0000	
21.11.2021	11:00-12:00	000,1325	000,0000	000,0540	000,0000	
21.11.2021	12:00-13:00	000,1412	000,0000	000,0551	000,0000	
21.11.2021	13:00-14:00	000,1490	000,0000	000,0572	000,0000	
21.11.2021	14:00-15:00	000,1481	000,0000	000,0575	000,0000	
21.11.2021	15:00-16:00	000,1487	000,0000	000,0563	000,0000	
21.11.2021	16:00-17:00	000,1390	000,0000	000,0535	000,0000	
21.11.2021	17:00-18:00	000,1415	000,0000	000,0580	000,0000	
21.11.2021	18:00-19:00	000,1535	000,0000	000,0573	000,0000	
21.11.2021	19:00-20:00	000,1259	000,0000	000,0529	000,0000	
21.11.2021	20:00-21:00	000,1568	000,0000	000,0595	000,0000	
21.11.2021	21:00-22:00	000,1487	000,0000	000,0575	000,0000	
21.11.2021	22:00-23:00	000,1535	000,0000	000,0595	000,0000	
21.11.2021	23:00-24:00	000,1545	000,0000	000,0607	000,0000	
22.11.2021	00:00-01:00	000,1497	000,0000	000,0600	000,0000	
22.11.2021	01:00-02:00	000,0886	000,0000	000,0401	000,0000	
22.11.2021	02:00-03:00	000,0662	000,0000	000,0347	000,0000	
22.11.2021	03:00-04:00	000,0689	000,0000	000,0347	000,0000	
22.11.2021	04:00-05:00	000,0628	000,0000	000,0339	000,0000	
22.11.2021	05:00-06:00	000,0658	000,0000	000,0344	000,0000	
22.11.2021	06:00-07:00	000,0562	000,0000	000,0303	000,0000	
22.11.2021	07:00-08:00	000,0521	000,0000	000,0301	000,0000	
22.11.2021	08:00-09:00	000,0914	000,0000	000,0402	000,0000	
22.11.2021	09:00-10:00	000,0481	000,0000	000,0286	000,0000	
22.11.2021	10:00-11:00	000,0886	000,0000	000,0411	000,0000	
22.11.2021	11:00-12:00	000,0552	000,0000	000,0284	000,0000	
22.11.2021	12:00-13:00	000,0607	000,0000	000,0328	000,0000	
22.11.2021	13:00-14:00	000,1411	000,0000	000,0584	000,0000	
22.11.2021	14:00-15:00	000,1407	000,0000	000,0564	000,0000	
22.11.2021	15:00-16:00	000,1595	000,0000	000,0624	000,0000	
22.11.2021	16:00-17:00	000,1468	000,0000	000,0568	000,0000	
22.11.2021	17:00-18:00	000,1490	000,0000	000,0601	000,0000	
22.11.2021	18:00-19:00	000,1521	000,0000	000,0585	000,0000	
22.11.2021	19:00-20:00	000,1628	000,0000	000,0634	000,0000	
22.11.2021	20:00-21:00	000,1681	000,0000	000,0651	000,0000	
22.11.2021	21:00-22:00	000,1637	000,0000	000,0611	000,0000	
22.11.2021	22:00-23:00	000,1735	000,0000	000,0654	000,0000	
22.11.2021	23:00-24:00	000,1648	000,0000	000,0637	000,0000	
23.11.2021	00:00-01:00	000,1531	000,0000	000,0595	000,0000	
23.11.2021	01:00-02:00	000,1630	000,0000	000,0602	000,0000	
23.11.2021	02:00-03:00	000,1730	000,0000	000,0658	000,0000	
23.11.2021	03:00-04:00	000,1558	000,0000	000,0603	000,0000	
23.11.2021	04:00-05:00	000,1600	000,0000	000,0602	000,0000	
23.11.2021	05:00-06:00	000,1542	000,0000	000,0594	000,0000	
23.11.2021	06:00-07:00	000,1652	000,0000	000,0621	000,0000	
23.11.2021	07:00-08:00	000,1616	000,0000	000,0601	000,0000	
23.11.2021	08:00-09:00	000,1849	000,0000	000,0663	000,0000	
23.11.2021	09:00-10:00	000,1588	000,0000	000,0589	000,0000	
23.11.2021	10:00-11:00	000,1644	000,0000	000,0602	000,0000	
23.11.2021	11:00-12:00	000,1758	000,0000	000,0640	000,0000	
23.11.2021	12:00-13:00	000,1730	000,0000	000,0647	000,0000	
23.11.2021	13:00-14:00	000,1904	000,0000	000,0667	000,0000	
23.11.2021	14:00-15:00	000,1742	000,0000	000,0644	000,0000	
23.11.2021	15:00-16:00	000,1755	000,0000	000,0636	000,0000	
23.11.2021	16:00-17:00	000,1884	000,0000	000,0670	000,0000	
23.11.2021	17:00-18:00	000,1752	000,0000	000,0641	000,0000	
23.11.2021	18:00-19:00	000,1772	000,0000	000,0635	000,0000	
23.11.2021	19:00-20:00	000,1753	000,0000	000,0636	000,0000	
23.11.2021	20:00-21:00	000,1718	000,0000	000,0611	000,0000	
23.11.2021	21:00-22:00	000,1732	000,0000	000,0620	000,0000	
23.11.2021	22:00-23:00	000,1741	000,0000	000,0626	000,0000	
23.11.2021	23:00-24:00	000,1847	000,0000	000,0666	000,0000	
24.11.2021	00:00-01:00	000,1349	000,0000	000,0514	000,0000	
24.11.2021	01:00-02:00	000,1708	000,0000	000,0605	000,0000	
24.11.2021	02:00-03:00	000,1314	000,0000	000,0510	000,0000	
24.11.2021	03:00-04:00	000,1741	000,0000	000,0613	000,0000	
24.11.2021	04:00-05:00	000,1725	000,0000	000,0605	000,0000	
24.11.2021	05:00-06:00	000,1505	000,0000	000,0561	000,0000	
24.11.2021	06:00-07:00	000,1711	000,0000	000,0614	000,0000	
24.11.2021	07:00-08:00	000,1842	000,0000	000,0667	000,0000	
24.11.2021	08:00-09:00	000,1726	000,0000	000,0635	000,0000	
24.11.2021	09:00-10:00	000,1829	000,0000	000,0674	000,0000	
24.11.2021	10:00-11:00	000,1731	000,0000	000,0635	000,0000	
24.11.2021	11:00-12:00	000,1814	000,0000	000,0689	000,0000	
24.11.2021	12:00-13:00	000,1712	000,0000	000,0636	000,0000	
24.11.2021	13:00-14:00	000,1762	000,0000	000,0637	000,0000	
24.11.2021	14:00-15:00	000,1861	000,0000	000,0694	000,0000	
24.11.2021	15:00-16:00	000,2084	000,0000	000,0764	000,0000	
24.11.2021	16:00-17:00	000,1661	000,0000	000,0619	000,0000	
24.11.2021	17:00-18:00	000,1771	000,0000	000,0647	000,0000	
24.11.2021	18:00-19:00	000,1967	000,0000	000,0714	000,0000	
24.11.2021	19:00-20:00	000,1884	000,0000	000,0679	000,0000	
24.11.2021	20:00-21:00	000,1396	000,0000	000,0538	000,0000	
24.11.2021	21:00-22:00	000,0601	000,0000	000,0322	000,0000	
24.11.2021	22:00-23:00	000,1027	000,0000	000,0438	000,0000	
24.11.2021	23:00-24:00	000,0827	000,0000	000,0359	000,0000	
25.11.2021	00:00-01:00	000,0649	000,0000	000,0335	000,0000	
25.11.2021	01:00-02:00	000,0739	000,0000	000,0339	000,0000	
25.11.2021	02:00-03:00	000,0873	000,0000	000,0381	000,0000	
25.11.2021	03:00-04:00	000,1109	000,0000	000,0471	000,0000	
25.11.2021	04:00-05:00	000,1365	000,0000	000,0531	000,0000	
25.11.2021	05:00-06:00	000,0872	000,0000	000,0400	000,0000	
25.11.2021	06:00-07:00	000,0551	000,0000	000,0293	000,0000	
25.11.2021	07:00-08:00	000,0545	000,0000	000,0295	000,0000	
25.11.2021	08:00-09:00	000,0559	000,0000	000,0293	000,0000	
25.11.2021	09:00-10:00	000,0817	000,0000	000,0382	000,0000	
25.11.2021	10:00-11:00	000,1067	000,0000	000,0453	000,0000	
25.11.2021	11:00-12:00	000,1016	000,0000	000,0454	000,0000	
25.11.2021	12:00-13:00	000,0890	000,0000	000,0412	000,0000	
25.11.2021	13:00-14:00	000,0440	000,0000	000,0241	000,0000	
25.11.2021	14:00-15:00	000,0326	000,0000	000,0200	000,0000	
25.11.2021	15:00-16:00	000,0425	000,0000	000,0231	000,0000	
25.11.2021	16:00-17:00	000,0478	000,0000	000,0252	000,0000	
25.11.2021	17:00-18:00	000,0636	000,0000	000,0318	000,0000	
25.11.2021	18:00-19:00	000,0536	000,0000	000,0277	000,0000	
25.11.2021	19:00-20:00	000,0508	000,0000	000,0263	000,0000	
25.11.2021	20:00-21:00	000,0489	000,0000	000,0258	000,0000	
25.11.2021	21:00-22:00	000,0889	000,0000	000,0403	000,0000	
25.11.2021	22:00-23:00	000,1784	000,0000	000,0658	000,0000	
25.11.2021	23:00-24:00	000,1613	000,0000	000,0617	000,0000	
26.11.2021	00:00-01:00	000,1818	000,0000	000,0681	000,0000	
26.11.2021	01:00-02:00	000,1937	000,0000	000,0713	000,0000	
26.11.2021	02:00-03:00	000,2027	000,0000	000,0720	000,0000	
26.11.2021	03:00-04:00	000,1822	000,0000	000,0673	000,0000	
26.11.2021	04:00-05:00	000,1955	000,0000	000,0708	000,0000	
26.11.2021	05:00-06:00	000,2031	000,0000	000,0720	000,0000	
26.11.2021	06:00-07:00	000,1910	000,0000	000,0682	000,0000	
26.11.2021	07:00-08:00	000,1965	000,0000	000,0734	000,0000	
26.11.2021	08:00-09:00	000,1771	000,0000	000,0652	000,0000	
26.11.2021	09:00-10:00	000,2005	000,0000	000,0761	000,0000	
26.11.2021	10:00-11:00	000,2194	000,0000	000,0788	000,0000	
26.11.2021	11:00-12:00	000,1918	000,0000	000,0711	000,0000	
26.11.2021	12:00-13:00	000,1941	000,0000	000,0709	000,0000	
26.11.2021	13:00-14:00	000,2153	000,0000	000,0778	000,0000	
26.11.2021	14:00-15:00	000,1929	000,0000	000,0715	000,0000	
26.11.2021	15:00-16:00	000,1806	000,0000	000,0678	000,0000	
26.11.2021	16:00-17:00	000,1998	000,0000	000,0721	000,0000	
26.11.2021	17:00-18:00	000,1976	000,0000	000,0715	000,0000	
26.11.2021	18:00-19:00	000,1931	000,0000	000,0731	000,0000	
26.11.2021	19:00-20:00	000,1951	000,0000	000,0734	000,0000	
26.11.2021	20:00-21:00	000,1717	000,0000	000,0661	000,0000	
26.11.2021	21:00-22:00	000,1396	000,0000	000,0568	000,0000	
26.11.2021	22:00-23:00	000,2157	000,0000	000,0808	000,0000	
26.11.2021	23:00-24:00	000,2146	000,0000	000,0795	000,0000	
27.11.2021	00:00-01:00	000,1103	000,0000	000,0486	000,0000	
27.11.2021	01:00-02:00	000,0957	000,0000	000,0422	000,0000	
27.11.2021	02:00-03:00	000,1195	000,0000	000,0538	000,0000	
27.11.2021	03:00-04:00	000,1268	000,0000	000,0531	000,0000	
27.11.2021	04:00-05:00	000,0915	000,0000	000,0417	000,0000	
27.11.2021	05:00-06:00	000,0455	000,0000	000,0261	000,0000	
27.11.2021	06:00-07:00	000,0437	000,0000	000,0244	000,0000	
27.11.2021	07:00-08:00	000,0446	000,0000	000,0248	000,0000	
27.11.2021	08:00-09:00	000,0788	000,0000	000,0375	000,0000	
27.11.2021	09:00-10:00	000,0814	000,0000	000,0406	000,0000	
27.11.2021	10:00-11:00	000,0551	000,0000	000,0300	000,0000	
27.11.2021	11:00-12:00	000,0569	000,0000	000,0304	000,0000	
27.11.2021	12:00-13:00	000,0564	000,0000	000,0305	000,0000	
27.11.2021	13:00-14:00	000,0552	000,0000	000,0299	000,0000	
27.11.2021	14:00-15:00	000,0530	000,0000	000,0271	000,0000	
27.11.2021	15:00-16:00	000,0497	000,0000	000,0259	000,0000	
27.11.2021	16:00-17:00	000,0459	000,0000	000,0265	000,0000	
27.11.2021	17:00-18:00	000,0503	000,0000	000,0269	000,0000	
27.11.2021	18:00-19:00	000,0510	000,0000	000,0298	000,0000	
27.11.2021	19:00-20:00	000,0964	000,0000	000,0400	000,0000	
27.11.2021	20:00-21:00	000,0812	000,0000	000,0379	000,0000	
27.11.2021	21:00-22:00	000,0896	000,0000	000,0391	000,0000	
27.11.2021	22:00-23:00	000,0806	000,0000	000,0379	000,0000	
27.11.2021	23:00-24:00	000,0878	000,0000	000,0397	000,0000	
28.11.2021	00:00-01:00	000,0841	000,0000	000,0376	000,0000	
28.11.2021	01:00-02:00	000,0659	000,0000	000,0331	000,0000	
28.11.2021	02:00-03:00	000,1346	000,0000	000,0535	000,0000	
28.11.2021	03:00-04:00	000,0525	000,0000	000,0294	000,0000	
28.11.2021	04:00-05:00	000,0529	000,0000	000,0277	000,0000	
28.11.2021	05:00-06:00	000,0529	000,0000	000,0286	000,0000	
28.11.2021	06:00-07:00	000,0776	000,0000	000,0348	000,0000	
28.11.2021	07:00-08:00	000,0347	000,0000	000,0198	000,0000	
28.11.2021	08:00-09:00	000,0339	000,0000	000,0200	000,0000	
28.11.2021	09:00-10:00	000,0371	000,0000	000,0211	000,0000	
28.11.2021	10:00-11:00	000,0365	000,0000	000,0204	000,0000	
28.11.2021	11:00-12:00	000,0377	000,0000	000,0216	000,0000	
28.11.2021	12:00-13:00	000,0324	000,0000	000,0204	000,0000	
28.11.2021	13:00-14:00	000,0309	000,0000	000,0193	000,0000	
28.11.2021	14:00-15:00	000,0343	000,0000	000,0200	000,0000	
28.11.2021	15:00-16:00	000,0478	000,0000	000,0248	000,0000	
28.11.2021	16:00-17:00	000,0483	000,0000	000,0247	000,0000	
28.11.2021	17:00-18:00	000,0351	000,0000	000,0217	000,0000	
28.11.2021	18:00-19:00	000,0370	000,0000	000,0217	000,0000	
28.11.2021	19:00-20:00	000,0485	000,0000	000,0260	000,0000	
28.11.2021	20:00-21:00	000,0485	000,0000	000,0269	000,0000	
28.11.2021	21:00-22:00	000,0453	000,0000	000,0247	000,0000	
28.11.2021	22:00-23:00	000,0410	000,0000	000,0227	000,0000	
28.11.2021	23:00-24:00	000,0341	000,0000	000,0204	000,0000	
29.11.2021	00:00-01:00	000,0316	000,0000	000,0205	000,0000	
29.11.2021	01:00-02:00	000,0352	000,0000	000,0205	000,0000	
29.11.2021	02:00-03:00	000,0378	000,0000	000,0218	000,0000	
29.11.2021	03:00-04:00	000,0321	000,0000	000,0200	000,0000	
29.11.2021	04:00-05:00	000,0373	000,0000	000,0221	000,0000	
29.11.2021	05:00-06:00	000,0478	000,0000	000,0251	000,0000	
29.11.2021	06:00-07:00	000,0488	000,0000	000,0262	000,0000	
29.11.2021	07:00-08:00	000,0471	000,0000	000,0253	000,0000	
29.11.2021	08:00-09:00	000,0489	000,0000	000,0260	000,0000	
29.11.2021	09:00-10:00	000,0519	000,0000	000,0272	000,0000	
29.11.2021	10:00-11:00	000,0501	000,0000	000,0269	000,0000	
29.11.2021	11:00-12:00	000,0759	000,0000	000,0359	000,0000	
29.11.2021	12:00-13:00	000,1686	000,0000	000,0664	000,0000	
29.11.2021	13:00-14:00	000,1011	000,0000	000,0467	000,0000	
29.11.2021	14:00-15:00	000,1088	000,0000	000,0480	000,0000	
29.11.2021	15:00-16:00	000,1172	000,0000	000,0511	000,0000	
29.11.2021	16:00-17:00	000,1070	000,0000	000,0487	000,0000	
29.11.2021	17:00-18:00	000,0824	000,0000	000,0416	000,0000	
29.11.2021	18:00-19:00	000,0815	000,0000	000,0414	000,0000	
29.11.2021	19:00-20:00	000,0603	000,0000	000,0304	000,0000	
29.11.2021	20:00-21:00	000,0634	000,0000	000,0333	000,0000	
29.11.2021	21:00-22:00	000,0808	000,0000	000,0379	000,0000	
29.11.2021	22:00-23:00	000,0870	000,0000	000,0411	000,0000	
29.11.2021	23:00-24:00	000,0738	000,0000	000,0360	000,0000	
30.11.2021	00:00-01:00	000,0757	000,0000	000,0362	000,0000	
30.11.2021	01:00-02:00	000,0744	000,0000	000,0358	000,0000	
30.11.2021	02:00-03:00	000,0667	000,0000	000,0351	000,0000	
30.11.2021	03:00-04:00	000,0615	000,0000	000,0311	000,0000	
30.11.2021	04:00-05:00	000,0602	000,0000	000,0313	000,0000	
30.11.2021	05:00-06:00	000,0629	000,0000	000,0315	000,0000	
30.11.2021	06:00-07:00	000,0523	000,0000	000,0271	000,0000	
30.11.2021	07:00-08:00					Нет данных
30.11.2021	08:00-09:00					Нет данных
30.11.2021	09:00-10:00					Нет данных
30.11.2021	10:00-11:00					Нет данных
30.11.2021	11:00-12:00					Нет данных
30.11.2021	12:00-13:00					Нет данных
30.11.2021	13:00-14:00					Нет данных
30.11.2021	14:00-15:00					Нет данных
30.11.2021	15:00-16:00					Нет данных
30.11.2021	16:00-17:00					Нет данных
30.11.2021	17:00-18:00					Нет данных
30.11.2021	18:00-19:00					Нет данных
30.11.2021	19:00-20:00					Нет данных
30.11.2021	20:00-21:00					Нет данных
30.11.2021	21:00-22:00					Нет данных
30.11.2021	22:00-23:00					Нет данных
30.11.2021	23:00-24:00					Нет данных
